BORO,OCC,FW,year
3,3,5.86024,2014
3,3,5.7058,2014
4,2,186.66453,2014
5,3,229.45703,2014
2,3,222.13958,2014
3,3,210.97698,2014
2,3,190.97661,2014
3,2,161.25161,2014
1,3,174.83893,2014
5,3,199.33353,2014
1,1,230.2753,2014
3,1,216.15869,2014
2,1,205.02137,2014
4,1,217.80601,2014
3,3,5.63555,2014
4,3,193.58269,2014
1,3,238.61814,2014
2,3,7.19605,2014
2,3,155.65,2014
3,3,200.64315,2014
2,3,220.07373,2014
1,1,230.2753,2014
3,1,5.86024,2014
2,3,6.02777,2014
4,3,187.36804,2014
1,1,197.80859,2014
2,2,158.67014,2014
3,2,183.15957,2014
4,3,186.83883,2014
2,3,264.67827,2014
4,2,215.16558,2014
3,3,226.53662,2014
1,1,172.82254,2014
3,3,5.86024,2014
1,1,216.2274,2014
3,3,5.7058,2014
4,3,205.03509,2014
4,3,203.46824,2014
2,1,230.91585,2014
3,3,5.53234,2014
2,3,222.05005,2014
3,1,161.25161,2014
4,3,174.20814,2014
3,3,197.37581,2014
2,3,259.65179,2014
3,1,233.53723,2014
3,3,5.86024,2014
3,1,188.68116,2014
3,3,5.86024,2014
2,1,182.88386,2014
2,3,222.44106,2014
2,3,148.40089,2014
4,3,164.71603,2014
3,3,219.41737,2014
3,3,200.64315,2014
4,3,171.48734,2014
3,3,164.12663,2014
3,1,169.28639,2014
4,2,220.84116,2014
3,1,203.92431,2014
2,3,202.22756,2014
2,3,234.66421,2014
4,3,205.64163,2014
2,1,257.11224,2014
4,3,260.36789,2014
2,3,265.26231,2014
1,3,184.2349,2014
1,1,234.77812,2014
2,3,209.29296,2014
2,1,250.93083,2014
4,2,143.07342,2014
3,2,205.51189,2014
3,3,5.65978,2014
1,3,228.83412,2014
3,3,189.1133,2014
2,1,7.19605,2014
3,1,197.37581,2014
2,3,211.07609,2014
3,1,203.92431,2014
2,3,186.00202,2014
5,3,201.43521,2014
2,3,183.68513,2014
4,3,250.30701,2014
3,3,5.53234,2014
3,3,200.64315,2014
2,2,208.45058,2014
5,1,204.21365,2014
3,1,175.19297,2014
4,3,203.65807,2014
4,1,206.73445,2014
3,3,5.53234,2014
3,1,207.09973,2014
2,3,284.34433,2014
3,3,222.13011,2014
2,3,316.7391,2014
2,1,237.46461,2014
1,1,225.35612,2014
3,3,4.90883,2014
1,3,6.94346,2014
2,1,250.93083,2014
4,3,205.41485,2014
2,1,183.24529,2014
3,1,195.5437,2014
5,3,175.77728,2014
4,3,235.03739,2014
4,3,266.75891,2014
5,3,219.3032,2014
2,3,208.6696,2014
3,3,200.64315,2014
3,1,5.86024,2014
3,3,213.10069,2014
4,3,164.71603,2014
1,1,242.05857,2014
3,3,216.43128,2014
4,3,167.75936,2014
2,2,176.22606,2014
3,1,195.5437,2014
2,2,178.61045,2014
2,3,233.60135,2014
3,3,223.19894,2014
3,1,207.09973,2014
4,1,173.40048,2014
2,3,284.66383,2014
3,3,5.86024,2014
2,3,219.1944,2014
3,3,202.71721,2014
1,3,260.28848,2014
3,3,5.86024,2014
2,1,228.92168,2014
3,1,174.25821,2014
3,1,6.02352,2014
4,1,190.93294,2014
1,1,202.07259,2014
3,1,162.44224,2014
3,3,5.86024,2014
3,3,5.86024,2014
2,3,230.91585,2014
3,3,177.59402,2014
2,3,186.88981,2014
3,1,204.10957,2014
2,3,207.23168,2014
3,3,4.90883,2014
4,1,207.08201,2014
1,2,181.90267,2014
5,3,173.51947,2014
3,3,171.54583,2014
1,3,208.48735,2014
2,1,262.72681,2014
3,1,163.3192,2014
4,1,194.57249,2014
1,3,242.05857,2014
3,3,189.97191,2014
2,1,268.98084,2014
3,3,206.99056,2014
3,3,5.86024,2014
2,1,231.41479,2014
3,1,188.49951,2014
2,1,235.57844,2014
3,3,5.86024,2014
1,1,224.4896,2014
3,3,215.14653,2014
3,3,176.61048,2014
5,3,239.43343,2014
5,1,191.79444,2014
3,3,5.86024,2014
4,3,196.21618,2014
4,3,193.58269,2014
3,3,208.8004,2014
3,2,170.68259,2014
2,3,7.0064,2014
5,3,147.2159,2014
1,2,239.69816,2014
2,3,156.4503,2014
2,3,7.0064,2014
3,3,183.15957,2014
3,3,167.68935,2014
2,2,278.68668,2014
2,1,217.0348,2014
3,3,200.64315,2014
4,3,203.65807,2014
1,3,6.94346,2014
2,3,294.11363,2014
3,3,216.15869,2014
4,3,168.51399,2014
3,3,5.7058,2014
2,3,307.09187,2014
5,1,204.21365,2014
3,3,216.84872,2014
2,3,234.31353,2014
4,1,167.35127,2014
1,2,188.9307,2014
3,3,190.95633,2014
2,1,173.1008,2014
3,3,5.86024,2014
1,1,282.42139,2014
5,2,186.66402,2014
3,1,290.73495,2014
3,3,242.29278,2014
2,3,206.25396,2014
2,3,157.41653,2014
2,1,185.54296,2014
3,3,200.64315,2014
4,3,207.78761,2014
2,3,183.24529,2014
2,3,231.51069,2014
3,3,5.53234,2014
1,3,212.8269,2014
3,1,181.62026,2014
3,3,210.68526,2014
5,3,191.79444,2014
4,1,185.6798,2014
3,3,200.64315,2014
2,3,234.66421,2014
3,3,5.7058,2014
3,3,211.09863,2014
2,1,249.43887,2014
2,3,208.6696,2014
3,3,221.56277,2014
3,1,169.28639,2014
2,3,7.66254,2014
3,3,199.23675,2014
3,3,202.46358,2014
3,3,167.51856,2014
1,1,186.08137,2014
3,3,206.99056,2014
3,1,5.53234,2014
3,3,190.95633,2014
2,3,6.02777,2014
1,3,202.07259,2014
3,3,5.86024,2014
3,2,174.31684,2014
1,1,230.2753,2014
3,3,202.27434,2014
4,3,201.19825,2014
1,3,211.0914,2014
3,3,200.64315,2014
3,3,200.64315,2014
4,1,160.10112,2014
2,1,185.07226,2014
3,3,208.80041,2014
4,3,164.71603,2014
4,3,267.9445,2014
3,3,200.64315,2014
3,1,5.86024,2014
4,3,228.745,2014
4,3,233.12202,2014
4,1,156.10077,2014
3,3,5.86024,2014
2,2,234.66421,2014
5,3,220.7844,2014
3,3,172.15546,2014
3,3,247.36573,2014
2,3,235.38736,2014
2,3,208.6696,2014
3,3,5.53234,2014
2,1,151.4153,2014
3,3,5.86024,2014
3,1,215.14653,2014
3,3,169.28639,2014
3,3,169.83921,2014
2,3,181.23999,2014
3,3,195.5437,2014
2,1,185.56366,2014
3,3,206.35604,2014
1,3,209.4556,2014
3,3,187.53994,2014
3,3,216.84872,2014
5,3,189.02635,2014
1,1,238.97532,2014
3,3,4.80855,2014
1,1,168.23391,2014
2,3,188.17808,2014
3,3,204.46163,2014
2,3,222.13958,2014
3,3,214.024,2014
3,3,5.86024,2014
1,2,236.4314,2014
4,2,205.20808,2014
4,3,226.88548,2014
2,3,221.77468,2014
2,3,234.66421,2014
2,3,152.5855,2014
2,1,212.94171,2014
3,1,5.86024,2014
2,3,215.15748,2014
3,2,153.6447,2014
3,3,206.76415,2014
1,3,219.10391,2014
3,3,211.41603,2014
2,3,212.6894,2014
5,3,181.56222,2014
3,3,167.11195,2014
3,3,5.86024,2014
3,3,162.44224,2014
3,3,5.86024,2014
5,1,181.87706,2014
3,3,5.7058,2014
4,1,253.1367,2014
2,3,210.34065,2014
3,3,266.53226,2014
5,1,206.22727,2014
2,3,268.57978,2014
3,3,233.3983,2014
4,3,184.30547,2014
2,3,220.98719,2014
1,3,202.98014,2014
3,3,5.86024,2014
3,1,211.09863,2014
4,2,190.0129,2014
3,1,222.3661,2014
2,1,221.77468,2014
3,1,221.56277,2014
2,1,265.26231,2014
3,3,200.64315,2014
3,3,174.25821,2014
3,3,200.64315,2014
3,1,217.69261,2014
4,3,191.88873,2014
3,2,216.15869,2014
5,3,179.94612,2014
3,3,5.07808,2014
1,3,6.94346,2014
3,1,165.28202,2014
3,3,5.7058,2014
2,3,234.66421,2014
5,3,192.7653,2014
4,1,166.60575,2014
3,3,5.86024,2014
3,3,219.41737,2014
5,3,201.43521,2014
1,3,185.16727,2014
3,3,4.90883,2014
1,1,206.57377,2014
3,3,236.54821,2014
2,3,234.66421,2014
5,2,180.67046,2014
2,3,264.58593,2014
3,3,5.86024,2014
4,1,163.76712,2014
5,3,145.63754,2014
2,3,283.11537,2014
4,3,265.12061,2014
2,3,190.34144,2014
3,1,176.66174,2014
3,3,5.86024,2014
3,3,204.82832,2014
3,3,233.53723,2014
2,3,210.34065,2014
3,3,200.64315,2014
4,1,245.18567,2014
4,3,199.02333,2014
3,3,5.86024,2014
3,3,215.14653,2014
1,3,184.2349,2014
2,1,262.13677,2014
3,1,210.68526,2014
3,3,200.64315,2014
4,3,185.16086,2014
3,3,243.62657,2014
4,3,200.16743,2014
3,2,284.2967,2014
3,3,5.86024,2014
4,3,189.72755,2014
3,3,200.64315,2014
1,3,6.94346,2014
3,3,176.61048,2014
3,3,203.22092,2014
3,3,200.64315,2014
4,3,273.62636,2014
4,3,232.98956,2014
3,1,222.3661,2014
4,3,214.34666,2014
1,2,198.22802,2014
3,3,176.61048,2014
3,3,202.76107,2014
4,3,202.71673,2014
3,1,217.69261,2014
3,3,5.86024,2014
2,1,231.91666,2014
2,3,228.61633,2014
3,1,221.56277,2014
4,2,143.07342,2014
3,3,5.86024,2014
2,1,222.68771,2014
2,3,7.19605,2014
3,3,207.99672,2014
3,1,212.42315,2014
3,1,181.45062,2014
2,3,196.26804,2014
3,1,200.83338,2014
3,3,175.36378,2014
4,3,226.40235,2014
4,3,164.71603,2014
4,3,207.34365,2014
3,3,5.86024,2014
3,3,219.19069,2014
1,3,263.30925,2014
2,2,194.86308,2014
2,3,234.66421,2014
1,3,6.94346,2014
3,3,152.19523,2014
3,3,206.35604,2014
3,3,200.64315,2014
2,3,283.11358,2014
4,3,192.82801,2014
3,3,152.19523,2014
1,3,6.76048,2014
3,3,183.75098,2014
1,1,202.07259,2014
1,1,260.30789,2014
2,2,257.72154,2014
3,3,169.28639,2014
4,3,251.35862,2014
2,1,283.54167,2014
1,3,216.17956,2014
1,3,252.37846,2014
3,3,200.64315,2014
1,3,179.27635,2014
5,3,4.64779,2014
3,3,171.75743,2014
2,3,208.6696,2014
1,3,185.16727,2014
2,3,222.75279,2014
3,3,162.44224,2014
3,3,5.86024,2014
2,3,234.66421,2014
4,2,231.39418,2014
4,3,230.81232,2014
3,3,215.59463,2014
1,3,257.47503,2014
4,1,201.67765,2014
4,3,142.81112,2014
3,3,215.14653,2014
4,1,201.19825,2014
3,3,213.16056,2014
4,3,168.91153,2014
1,3,291.7635,2014
4,1,193.84393,2014
3,3,5.86024,2014
2,1,250.93083,2014
2,1,172.53349,2014
5,3,229.50998,2014
1,1,242.05857,2014
3,1,5.86024,2014
4,3,209.65844,2014
3,3,182.96933,2014
2,3,301.46047,2014
5,1,235.60654,2014
4,3,193.51447,2014
3,3,207.09973,2014
3,3,247.36573,2014
2,3,234.66421,2014
1,1,174.83893,2014
5,1,178.97323,2014
2,3,276.27302,2014
4,3,204.70687,2014
3,3,217.69261,2014
3,3,174.31684,2014
4,3,209.71109,2014
3,3,5.53234,2014
1,3,186.40937,2014
3,3,190.52376,2014
5,3,132.48002,2014
3,1,174.25067,2014
1,1,183.25194,2014
1,1,187.55462,2014
3,1,171.75743,2014
3,3,5.53234,2014
3,2,195.38096,2014
3,3,193.89525,2014
5,1,201.43521,2014
1,1,211.05758,2014
2,3,273.0843,2014
4,3,205.82032,2014
3,3,5.86024,2014
3,1,205.39848,2014
3,1,191.55244,2014
4,3,157.57349,2014
2,3,203.4878,2014
3,3,209.90995,2014
4,3,203.65807,2014
4,1,209.47378,2014
4,1,198.97491,2014
5,1,208.33476,2014
3,2,261.97428,2014
3,3,4.90883,2014
4,3,222.30998,2014
4,3,201.19825,2014
3,1,187.13035,2014
3,3,202.27434,2014
5,1,189.78476,2014
1,3,204.5444,2014
2,3,301.46047,2014
3,3,5.86024,2014
4,3,259.78581,2014
3,3,5.86024,2014
1,1,178.39613,2014
3,1,207.09973,2014
2,3,216.58084,2014
3,3,261.97428,2014
1,3,6.87576,2014
3,3,204.10957,2014
3,2,5.86024,2014
4,3,217.71055,2014
3,3,176.61048,2014
2,1,252.42484,2014
3,1,171.6312,2014
3,2,205.51189,2014
2,3,203.9105,2014
4,3,184.14046,2014
4,3,200.16743,2014
5,1,229.45703,2014
3,2,170.68259,2014
2,3,234.66421,2014
3,3,6.2466,2014
2,3,202.96712,2014
4,3,203.53808,2014
2,3,231.51069,2014
2,3,331.34597,2014
4,3,253.30361,2014
1,1,168.23391,2014
5,3,173.55213,2014
1,3,215.3121,2014
4,3,185.6798,2014
3,1,221.56277,2014
2,3,168.27366,2014
3,3,4.63416,2014
3,3,217.69261,2014
2,3,194.86308,2014
3,3,198.7104,2014
3,2,192.68887,2014
2,1,191.32012,2014
2,3,222.13958,2014
2,2,283.14108,2014
2,1,250.93083,2014
3,3,233.53723,2014
3,1,188.49951,2014
1,1,257.47503,2014
3,3,191.65346,2014
1,1,162.93827,2014
1,3,194.9866,2014
2,3,158.67014,2014
4,1,160.10112,2014
2,3,214.92967,2014
3,3,5.7058,2014
1,3,216.17956,2014
3,1,161.25161,2014
2,3,172.11702,2014
3,3,5.86024,2014
2,3,278.66632,2014
3,3,192.68887,2014
2,3,245.84603,2014
3,3,5.53234,2014
2,1,198.57153,2014
1,1,228.14404,2014
2,3,233.09489,2014
3,3,5.85684,2014
3,3,180.1924,2014
4,3,168.51399,2014
4,3,134.72747,2014
4,1,193.55994,2014
2,3,242.56843,2014
1,3,170.52248,2014
5,1,229.45703,2014
1,3,181.79419,2017
1,3,298.98731,2017
1,3,226.56296,2017
1,3,211.64441,2017
1,3,211.64441,2017
1,3,191.46117,2017
1,2,316.60924,2017
1,1,282.9141,2017
1,3,251.31146,2017
1,1,226.92103,2017
1,1,282.9141,2017
1,3,211.64441,2017
1,3,165.88253,2017
1,3,235.28964,2017
1,3,179.55903,2017
1,3,229.76177,2017
1,3,226.48021,2017
1,3,226.56296,2017
1,3,218.08026,2017
1,3,218.08026,2017
1,1,226.92103,2017
1,1,246.45148,2017
1,3,172.05153,2017
1,1,286.29156,2017
1,3,188.52342,2017
1,3,186.49578,2017
1,3,211.64441,2017
1,3,211.64441,2017
1,3,199.76759,2017
1,1,246.45148,2017
1,3,153.18458,2017
1,3,172.05153,2017
1,3,261.64952,2017
1,3,209.92452,2017
1,2,300.16712,2017
1,2,243.06967,2017
1,3,195.03466,2017
1,3,178.67855,2017
1,1,217.40932,2017
1,1,237.99491,2017
1,3,211.64441,2017
1,3,180.15958,2017
1,3,182.19216,2017
1,3,175.94054,2017
1,3,218.08026,2017
1,3,199.90133,2017
1,1,252.60114,2017
1,3,169.11975,2017
1,3,136.88466,2017
1,1,242.73478,2017
1,3,208.19356,2017
1,3,208.19356,2017
1,3,212.82164,2017
1,3,195.50712,2017
1,3,196.10156,2017
1,3,199.90133,2017
1,1,268.92763,2017
1,3,175.85979,2017
1,1,199.73657,2017
1,1,268.92763,2017
1,3,173.88316,2017
1,1,235.2119,2017
1,1,199.73657,2017
1,1,268.92763,2017
1,3,198.80792,2017
1,3,186.13997,2017
1,1,243.70251,2017
1,3,193.77868,2017
1,3,208.19356,2017
1,3,211.64441,2017
1,3,211.64441,2017
1,3,194.98594,2017
1,3,218.10371,2017
1,3,208.19356,2017
1,1,246.77271,2017
1,3,286.60657,2017
1,3,182.42963,2017
1,3,286.60657,2017
1,3,180.15995,2017
1,3,194.48457,2017
1,3,192.85921,2017
1,3,220.96418,2017
1,2,366.70353,2017
1,1,193.56849,2017
1,1,349.41713,2017
1,3,209.76357,2017
1,3,232.14294,2017
1,1,193.56849,2017
1,3,184.65506,2017
1,3,207.60106,2017
1,2,252.60114,2017
1,3,283.88731,2017
1,3,304.28785,2017
1,3,184.65506,2017
1,3,184.65506,2017
1,1,416.25427,2017
1,3,268.94083,2017
1,3,176.022,2017
1,3,257.71035,2017
1,2,336.54331,2017
1,1,256.8442,2017
1,3,197.6878,2017
1,3,243.06967,2017
1,3,188.63864,2017
1,3,227.08295,2017
1,3,218.36315,2017
1,3,199.76759,2017
1,3,227.08295,2017
1,1,267.41245,2017
1,3,286.94863,2017
1,3,211.64441,2017
1,1,275.25388,2017
1,3,170.90094,2017
1,3,235.04932,2017
1,3,172.82907,2017
1,2,321.53858,2017
1,1,241.59005,2017
1,1,416.25427,2017
1,3,206.68204,2017
1,2,261.16945,2017
1,3,193.07259,2017
1,3,254.45645,2017
1,3,226.56296,2017
1,3,226.56296,2017
1,3,237.70118,2017
1,3,388.34709,2017
1,1,247.12712,2017
1,3,212.80457,2017
1,3,178.98621,2017
1,3,230.37503,2017
1,3,211.64441,2017
1,3,211.64441,2017
1,1,291.1086,2017
1,1,243.74426,2017
1,3,231.19149,2017
1,3,287.09016,2017
1,3,290.1987,2017
1,3,198.55156,2017
1,3,191.18747,2017
1,3,190.91862,2017
1,3,247.13661,2017
1,3,231.19149,2017
1,3,195.56934,2017
1,3,231.19149,2017
1,2,275.08577,2017
1,3,179.69211,2017
1,3,203.74218,2017
1,3,180.19081,2017
1,3,179.69211,2017
1,2,312.73292,2017
1,3,192.89224,2017
1,1,366.70353,2017
1,3,192.89224,2017
1,3,247.4879,2017
1,3,217.69502,2017
1,3,237.54368,2017
1,3,329.41174,2017
1,3,238.18286,2017
1,3,203.10222,2017
1,3,206.51054,2017
1,3,195.56934,2017
1,3,215.20546,2017
1,3,226.56296,2017
1,1,243.74426,2017
1,1,300.16712,2017
1,3,180.65348,2017
1,3,196.20304,2017
1,3,181.66751,2017
1,3,226.56296,2017
1,3,235.28964,2017
1,1,387.69295,2017
1,3,226.56296,2017
1,3,304.46205,2017
1,1,296.43977,2017
1,1,296.43977,2017
1,1,296.43977,2017
1,1,296.43977,2017
1,3,3.65637,2017
1,3,4.06486,2017
1,3,4.06486,2017
1,3,4.06486,2017
1,3,4.06486,2017
1,3,3.3896,2017
1,3,3.65637,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,3.65637,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,3.65637,2017
1,3,4.06486,2017
1,3,3.65637,2017
1,3,4.06486,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,4.06486,2017
1,3,3.65637,2017
1,3,3.9141,2017
1,3,3.9141,2017
1,3,4.06486,2017
1,3,3.3896,2017
1,3,3.3896,2017
2,3,240.72118,2017
2,1,318.45589,2017
2,3,229.70801,2017
2,3,163.51435,2017
2,3,213.92214,2017
2,3,261.50291,2017
2,3,213.92214,2017
2,2,199.88338,2017
2,1,273.60974,2017
2,2,208.74718,2017
2,3,251.96765,2017
2,3,212.2377,2017
2,3,248.69039,2017
2,3,212.77,2017
2,3,256.61183,2017
2,3,240.81845,2017
2,3,170.76537,2017
2,3,254.8214,2017
2,2,224.20499,2017
2,3,248.82749,2017
2,3,189.59161,2017
2,3,175.79189,2017
2,2,253.02434,2017
2,1,288.44284,2017
2,3,265.62748,2017
2,3,218.84286,2017
2,1,245.97544,2017
2,3,307.77692,2017
2,1,330.46976,2017
2,3,307.77692,2017
2,3,148.94528,2017
2,3,206.74573,2017
2,3,248.82749,2017
2,3,248.82749,2017
2,3,233.01052,2017
2,3,159.00156,2017
2,1,242.87964,2017
2,3,225.58754,2017
2,3,232.1443,2017
2,1,338.6971,2017
2,3,184.29111,2017
2,3,223.31394,2017
2,1,200.71207,2017
2,3,194.34071,2017
2,1,241.40533,2017
2,2,225.28132,2017
2,2,338.6971,2017
2,2,225.28132,2017
2,3,311.9067,2017
2,3,223.31394,2017
2,1,258.86733,2017
2,1,241.40533,2017
2,1,233.353,2017
2,3,241.09132,2017
2,3,232.1443,2017
2,3,224.82841,2017
2,2,257.16315,2017
2,2,314.07864,2017
2,1,248.2573,2017
2,1,225.28132,2017
2,1,326.62554,2017
2,3,225.80087,2017
2,3,226.22126,2017
2,3,225.70973,2017
2,3,263.66982,2017
2,3,214.16111,2017
2,3,260.1422,2017
2,1,282.48642,2017
2,3,240.81845,2017
2,3,267.19563,2017
2,3,209.52203,2017
2,3,226.22126,2017
2,3,209.81161,2017
2,3,223.18201,2017
2,3,183.88798,2017
2,3,231.08767,2017
2,1,199.68255,2017
2,1,199.68255,2017
2,1,328.70255,2017
2,1,212.69401,2017
2,3,176.14479,2017
2,1,223.93602,2017
2,1,234.67279,2017
2,3,224.82841,2017
2,3,218.55819,2017
2,3,229.24488,2017
2,3,193.18017,2017
2,3,226.67757,2017
2,3,222.31056,2017
2,1,242.87964,2017
2,3,239.50417,2017
2,3,236.82196,2017
2,2,216.35954,2017
2,3,222.03584,2017
2,1,246.08336,2017
2,3,145.48735,2017
2,1,246.08336,2017
2,1,246.08336,2017
2,3,189.03712,2017
2,1,224.5036,2017
2,3,224.1333,2017
2,2,228.54971,2017
2,1,246.08336,2017
2,3,179.77385,2017
2,3,226.61856,2017
2,3,306.87243,2017
2,3,236.81679,2017
2,3,212.28574,2017
2,3,287.46384,2017
2,3,212.28574,2017
2,3,212.28574,2017
2,3,210.47179,2017
2,3,222.03584,2017
2,3,228.13672,2017
2,1,202.97509,2017
2,1,333.23042,2017
2,3,194.8623,2017
2,3,210.96058,2017
2,3,250.6689,2017
2,2,272.19944,2017
2,2,192.85809,2017
2,1,192.85809,2017
2,3,240.81845,2017
2,3,205.69436,2017
2,3,298.95702,2017
2,3,272.59383,2017
2,3,308.77463,2017
2,3,206.47073,2017
2,3,216.11056,2017
2,3,206.47073,2017
2,3,222.09272,2017
2,3,250.6689,2017
2,1,219.77409,2017
2,3,298.95702,2017
2,3,239.77289,2017
2,3,222.09272,2017
2,3,206.47073,2017
2,3,239.77289,2017
2,3,179.61483,2017
2,3,237.08767,2017
2,3,265.62748,2017
2,1,192.85809,2017
2,1,257.45168,2017
2,3,202.50773,2017
2,3,187.38323,2017
2,3,235.35978,2017
2,1,272.83097,2017
2,3,166.37055,2017
2,3,166.37055,2017
2,3,269.46885,2017
2,3,187.38323,2017
2,3,237.08767,2017
2,3,225.58754,2017
2,3,187.38323,2017
2,3,213.92214,2017
2,3,229.78752,2017
2,3,254.0961,2017
2,3,231.9582,2017
2,3,270.9345,2017
2,3,201.85577,2017
2,1,249.52451,2017
2,3,223.66826,2017
2,3,270.9345,2017
2,3,189.15334,2017
2,1,249.52451,2017
2,1,272.83097,2017
2,1,272.83097,2017
2,3,229.78752,2017
2,1,206.99981,2017
2,3,239.32731,2017
2,1,290.35143,2017
2,3,253.50794,2017
2,3,166.45494,2017
2,3,166.45494,2017
2,3,193.62896,2017
2,3,229.25227,2017
2,1,274.56374,2017
2,3,226.69278,2017
2,1,240.13528,2017
2,3,212.35527,2017
2,3,179.31108,2017
2,3,246.16395,2017
2,3,267.01799,2017
2,3,216.57684,2017
2,3,212.35527,2017
2,1,190.72805,2017
2,3,160.05282,2017
2,3,193.62896,2017
2,3,150.02389,2017
2,3,208.66206,2017
2,3,157.81693,2017
2,3,176.25328,2017
2,3,240.82683,2017
2,1,191.39208,2017
2,3,163.70523,2017
2,1,191.39208,2017
2,1,192.91873,2017
2,1,191.39208,2017
2,1,285.31968,2017
2,3,259.05287,2017
2,3,202.39031,2017
2,3,204.30219,2017
2,3,205.69436,2017
2,3,216.31075,2017
2,2,289.33718,2017
2,2,203.47801,2017
2,3,268.39908,2017
2,3,243.54592,2017
2,3,230.91532,2017
2,3,230.91532,2017
2,3,221.26924,2017
2,3,213.70789,2017
2,3,192.95529,2017
2,3,209.08729,2017
2,3,257.40969,2017
2,1,247.73192,2017
2,1,224.5036,2017
2,1,224.5036,2017
2,3,205.69436,2017
2,3,205.69436,2017
2,3,216.31075,2017
2,1,235.8726,2017
2,3,217.21546,2017
2,3,192.23561,2017
2,3,283.7953,2017
2,3,160.73602,2017
2,3,160.73602,2017
2,1,197.14706,2017
2,2,307.79455,2017
2,2,307.79455,2017
2,3,237.63651,2017
2,3,267.3851,2017
2,1,261.50291,2017
2,1,206.99981,2017
2,3,243.86407,2017
2,1,208.74718,2017
2,1,197.14706,2017
2,1,307.79455,2017
2,3,181.55304,2017
2,1,248.2573,2017
2,2,328.70255,2017
2,3,278.04802,2017
2,1,233.353,2017
2,3,185.56405,2017
2,1,258.95111,2017
2,3,200.33627,2017
2,3,199.96399,2017
2,3,209.42172,2017
2,3,160.42367,2017
2,1,282.48642,2017
2,1,199.88338,2017
2,1,199.88338,2017
2,1,199.88338,2017
2,3,201.3038,2017
2,3,245.10083,2017
2,1,248.2573,2017
2,1,199.81729,2017
2,3,177.30096,2017
2,3,272.59383,2017
2,3,179.33742,2017
2,1,197.05575,2017
2,3,223.66826,2017
2,1,242.87964,2017
2,3,177.65917,2017
2,1,227.89789,2017
2,3,186.11842,2017
2,3,186.11842,2017
2,3,229.26026,2017
2,2,250.48564,2017
2,2,219.19363,2017
2,3,181.46896,2017
2,1,190.72805,2017
2,3,175.64177,2017
2,3,184.01206,2017
2,3,212.35527,2017
2,3,174.34709,2017
2,3,232.80241,2017
2,3,232.80241,2017
2,3,212.68287,2017
2,3,278.34403,2017
2,3,235.43909,2017
2,3,145.50418,2017
2,3,243.09334,2017
2,1,296.15873,2017
2,3,235.00157,2017
2,3,183.27569,2017
2,1,202.19383,2017
2,3,188.3095,2017
2,3,209.52203,2017
2,3,165.34566,2017
2,3,198.84748,2017
2,1,197.15524,2017
2,3,187.38323,2017
2,1,291.4525,2017
2,3,175.93862,2017
2,3,175.93862,2017
2,3,225.58754,2017
2,3,228.62055,2017
2,1,242.90088,2017
2,1,248.2573,2017
2,3,226.22126,2017
2,3,232.01787,2017
2,3,300.78999,2017
2,3,225.78113,2017
2,3,223.68781,2017
2,3,189.03712,2017
2,2,252.72798,2017
2,3,182.88115,2017
2,3,166.04353,2017
2,3,171.31457,2017
2,2,175.77545,2017
2,3,151.30685,2017
2,3,202.97509,2017
2,3,182.88115,2017
2,3,181.98681,2017
2,3,198.58924,2017
2,3,240.81845,2017
2,3,230.29181,2017
2,3,182.88115,2017
2,3,151.63408,2017
2,1,198.58924,2017
2,1,202.97509,2017
2,3,226.20148,2017
2,1,210.96058,2017
2,3,181.98681,2017
2,2,210.96058,2017
2,3,175.09806,2017
2,3,151.63408,2017
2,3,213.92214,2017
2,3,201.71548,2017
2,3,223.66826,2017
2,2,225.87646,2017
2,3,194.8541,2017
2,1,242.87964,2017
2,3,188.95769,2017
2,3,159.00156,2017
2,3,246.35785,2017
2,3,274.72345,2017
2,1,279.16842,2017
2,3,179.26115,2017
2,1,225.87646,2017
2,3,179.18646,2017
2,3,163.40102,2017
2,3,208.01,2017
2,3,179.18646,2017
2,1,188.75328,2017
2,3,160.50356,2017
2,3,160.50356,2017
2,3,209.97496,2017
2,3,240.81845,2017
2,2,172.65857,2017
2,1,188.75328,2017
2,3,203.62098,2017
2,1,294.9792,2017
2,1,172.65857,2017
2,2,225.87646,2017
2,2,242.87964,2017
2,3,151.63408,2017
2,1,247.73192,2017
2,3,232.02632,2017
2,3,230.77659,2017
2,3,194.41284,2017
2,3,182.99463,2017
2,1,318.45589,2017
2,1,318.45589,2017
2,3,235.21165,2017
2,3,223.66826,2017
2,3,223.66826,2017
2,1,328.70255,2017
2,2,176.18684,2017
2,3,209.52203,2017
2,1,242.87964,2017
2,3,223.66826,2017
2,3,233.09665,2017
2,3,213.92214,2017
2,3,243.09334,2017
2,3,240.81845,2017
2,3,240.81845,2017
2,3,191.04557,2017
2,3,223.18201,2017
2,3,261.50291,2017
2,3,209.52203,2017
2,3,138.58599,2017
2,3,191.04557,2017
2,3,223.66826,2017
2,3,189.59161,2017
2,1,261.50291,2017
2,3,243.09334,2017
2,3,243.54592,2017
2,3,225.58754,2017
2,3,189.58985,2017
2,3,211.7661,2017
2,3,209.52203,2017
2,2,261.50291,2017
2,1,192.3735,2017
2,3,220.16512,2017
